Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
CAND1,18716960126.248096,15443739013.709162,15876937084.174852,15826924101.787884,15765241642.336227,16708631177.121765,15250618592.330769
CAND2,132416175.0580535,158833051.7401619,214545406.52189976,197412741.28921106,145996160.20357645,231947622.13142163,114748124.11850303
CANX,9498070471.899174,8040982101.187749,7968828530.837134,7264871778.290519,8169729873.096984,7828368329.739846,7025553744.160881
CAP1,9257682572.305336,7826734428.8426285,7935172027.270487,9585645276.88787,9060311170.609762,9550984124.766113,8854238370.211946
CAP2,7367993273.393481,8151762332.979202,8300819370.051375,10475101979.563179,11300520058.379604,9955438258.396069,9109885981.143673
CAPG,82405763.51309273,305444620.48053026,329735718.514544,235386592.92265955,558261346.1881502,595594513.9623537,252494849.19948652
CAPN1,3051182450.671678,3647814780.408073,3418321913.433862,3224682504.135226,3289957085.423291,2975521571.5227327,3110328479.719858
CAPN12,10209652.318749938,10209652.318749938,10209652.318749938,9655011.853478586,9655011.853478586,9655011.853478586,9655011.853478586
CAPN2,1147333897.5711222,1776651687.7753296,1808996695.777282,1332281528.0942616,1531282107.6031704,1260738769.4750226,1460640715.922126
CAPN5,145068851.97322643,85477621.38517305,21395573.698532782,194971729.93981928,350227037.7888548,544666052.5431736,186998418.15669274
CAPN7,56080150.69905842,9487781.539354486,9487781.539354486,14079305.383971142,14079305.383971142,14079305.383971142,14079305.383971142
CAPNS1,1785131220.6432707,2021681210.1354277,2380558443.417212,2171049389.5426497,2475131101.097429,2476049187.893534,2596598581.4550357
CAPRIN1,738957713.393008,164179427.8285329,314003681.32741535,533525428.1551084,385931249.2803695,433887269.4317649,409378884.0535171
CAPS,10191940.825947488,190500770.73512086,10191940.825947488,308827070.4394796,11416614.035659682,1917604677.1652787,11416614.035659682
CAPZA1,1976419476.4280481,2078342625.4602737,2024128019.74746,1906536342.7908208,1722362721.7865021,2138200270.2424715,1808622640.1819317
CAPZA2,5645930232.367202,5520417111.78518,5387032851.592728,5915830224.498533,5330601114.988354,6340808293.081283,5594347721.217129
CAPZB,5637447050.353199,5068314970.659773,5272841317.049573,6584684155.578698,6981516111.589033,6300445220.126917,5225909053.14129
CARD6,53924063.05406809,354491481.7753329,341291345.86506385,16089201.05582494,16089201.05582494,16089201.05582494,16089201.05582494
CARHSP1,514496397.63940924,263896455.75859502,296832873.0211535,470822194.5627727,49521705.998292945,49521705.998292945,49521705.998292945
CARKD,1576848535.175453,1830139240.3156703,1631739697.0403318,2178975749.125944,2015215934.915152,2196963058.9757686,2023515730.5969117
CARM1,38382191.89955481,10424207.243689355,160131973.56704903,11316343.333181601,119960803.2207802,11316343.333181601,97290677.92880768
CARNS1,269351622.8967974,479144885.22167087,460879891.9486827,256801070.97365263,202643864.9517159,239075969.994767,207783493.56549016
CARS,2001069558.6763127,1887951959.4123929,1367267204.296397,2052441153.453584,1758388770.9952636,1804104797.933969,1605933674.7508764
CARS2,89998610.1553124,67954514.56116898,58494399.4203896,27916970.4200892,27916970.4200892,27916970.4200892,27916970.4200892
CARTPT,9809129.94671406,9809129.94671406,9809129.94671406,10365409.008818451,73269136.75795095,10365409.008818451,10365409.008818451
CASK,3287935687.213113,2060617227.6766858,1606107817.6116288,2815687220.3776793,3044057094.3192396,2899469524.7512197,2232603899.236788
CASKIN1,1743005774.2570717,1739339290.5476234,1524570286.0652869,2250299997.501315,2028333446.6074955,1982115875.1931622,1222455888.6306276
CASP3,107202560.9270371,89535274.76331402,9020239.84431962,16255037.887732493,293224585.47170556,16255037.887732493,16255037.887732493
CASQ2,9825527.391304364,149838621.45834824,147848309.47947764,9027426.449064054,9027426.449064054,9027426.449064054,9027426.449064054
CAST,570642825.8965591,760755703.3011806,662322569.4292225,1004491171.3262379,775979585.369604,755435150.2516136,848654813.6039492
CAT,1357013065.268246,1329085045.5943325,2808874596.7766523,782884589.1656704,1475003237.6605835,1883208612.6390185,3726732821.956008
CAV1,9380447.865938563,9380447.865938563,88260631.11882643,12875741.512392504,169782779.57680386,12875741.512392504,12875741.512392504
CBL,9475229.58213159,9475229.58213159,9475229.58213159,10771384.273537003,10771384.273537003,10771384.273537003,10771384.273537003
CBLN1,91109659.2121959,86595976.81783262,112665200.15991753,62335760.69169608,18108872.809237096,49095535.07357994,18108872.809237096
CBLN3,10182842.88681351,10182842.88681351,10182842.88681351,11088807.128391195,11088807.128391195,11088807.128391195,11088807.128391195
CBR1,13370031891.972748,22333939538.503513,26776546281.772133,18533511177.823845,14669060690.79979,23391416639.158585,23077691640.57824
CBR3,1311860747.712687,2781073350.6035633,2377088435.990474,3384037296.6216626,3165406603.3090744,3780332729.046172,3453756164.6294146
CBR4,43275658.33568661,191175489.69262406,306268803.8662362,11678233.892952245,175851285.8141459,11678233.892952245,143628474.43664816
CBS;CBS,114022068.02125052,79747529.99177377,129258282.46954022,163218941.25106367,219511428.60527533,400556754.73416966,161864610.85840237
CBWD1;CBWD2;CBWD5;CBWD7,9984582.366796147,9984582.366796147,9984582.366796147,12704879.645673238,12704879.645673238,12704879.645673238,12704879.645673238
CBX1,75826974.3671072,77415627.4542534,97597228.44579287,52217948.23754266,52217948.23754266,52217948.23754266,52217948.23754266
CBX3,147118296.66516834,65888002.37613429,97171720.22803073,403916928.1276348,369876766.5620224,359918076.43702185,377564128.79080606
CBX5,69845601.51886693,27986223.331341397,36325057.05435046,16105486.387650073,16105486.387650073,16105486.387650073,16105486.387650073
CC2D1A,159149236.1941486,81358037.40844491,97761641.80873056,140600536.87005463,154313664.03357652,157292726.09228936,107982231.22321439
CCAR1,26345464.307476312,9658942.893526739,9658942.893526739,12633062.164147701,12633062.164147701,12633062.164147701,12633062.164147701
CCAR2,281699478.14783114,173610897.45181784,254405927.15685675,368890403.48364705,334286596.15974,485498117.4023099,37095772.24666582
CCBL1,169867189.49123794,257906988.10484266,192639393.78372365,443459900.5830622,426628033.68737185,486780225.55870616,484793371.5426062
CCBL2,1235318841.283115,1210867826.5625143,1584520820.6280131,1343796577.0187943,1092466059.538443,1213701674.7197423,1554900072.4679506
CCDC124,112036569.9799032,64047932.94845861,101833828.30782425,26221986.007102866,26221986.007102866,26221986.007102866,26221986.007102866
CCDC132,418021428.4706665,265565116.76095074,315231200.12329227,238085412.67282143,472597694.2189823,387970567.86982805,251573776.948378
CCDC136,1838579764.5406315,2176192346.0655875,1833105929.8502302,2082718555.5307076,2836159471.524391,2369442975.729481,1592601577.9884377
CCDC177,9711064.730851615,9711064.730851615,9711064.730851615,15163829.132166576,15163829.132166576,15163829.132166576,15163829.132166576
CCDC22,208785455.36560896,126863737.18213545,137948496.16091225,174607857.36927202,225614719.0483877,285231748.6276455,134826616.0178318
CCDC43,28531558.691355035,110085358.8383142,9671191.012918837,12414598.525200974,128626883.98957305,227457284.5973908,12414598.525200974
CCDC47,84099278.47326353,82155304.01680534,97416272.25971425,35076575.40985898,35076575.40985898,35076575.40985898,35076575.40985898
CCDC51,74473820.09170051,78521340.97435981,7190570.463867845,21277378.267419085,268455339.8842861,21277378.267419085,21277378.267419085
CCDC53,43239841.16308082,41374450.26231612,53857254.418292604,28321400.97511758,28321400.97511758,28321400.97511758,28321400.97511758
CCDC58,20279641.644928604,72632796.9445286,63868799.61975045,26893391.212630082,26893391.212630082,238459905.9883082,26893391.212630082
CCDC6,412313173.8504652,271329610.4473426,497703713.3361881,488328293.92641217,608040352.7625726,520825430.85354614,619147404.1044695
CCDC85A,9428259.335425017,9428259.335425017,9428259.335425017,12463847.996497987,12463847.996497987,12463847.996497987,12463847.996497987
CCDC88A,151391429.33052737,84616298.51872976,82603690.80302215,252397525.27970523,293185224.35667694,34119426.99714891,211235579.40934545
CCDC88C,9675111.040863542,9675111.040863542,9675111.040863542,9547245.958272489,9547245.958272489,9547245.958272489,9547245.958272489
CCDC90B,67738357.1428304,95426553.28218831,96101857.36964552,37889587.4317877,37889587.4317877,37889587.4317877,1742976635.271847
CCDC91,58637205.89743788,38902312.12440542,48764761.500232145,17859614.50814523,17859614.50814523,17859614.50814523,17859614.50814523
CCDC92,129593924.20816557,102250725.4195348,109399095.14431335,254899644.3393477,147879003.7497071,158975351.6475814,153123437.14401743
CCDC93,39175468.19278608,72110249.82981883,46949353.23624413,108508456.92038064,106483733.61438668,13728470.96681683,95588918.23692918
CCK,7635721.089368652,7635721.089368652,7635721.089368652,19143082.645299308,19143082.645299308,19143082.645299308,19143082.645299308
CCNK,9506058.408019464,9506058.408019464,9506058.408019464,11464831.092537673,11464831.092537673,11464831.092537673,11464831.092537673
CCNY,333291302.9983742,284302230.9113488,348233433.8949601,330553609.7834703,306002577.9815297,394586868.9337476,27629566.950826686
CCNYL1,10118484.270567227,10118484.270567227,10118484.270567227,15455317.548320249,15455317.548320249,15455317.548320249,15455317.548320249
CCS,9362907.839918323,9362907.839918323,1410308882.7645025,15343674.803086774,1467362920.2260306,1954448529.2663891,15343674.803086774
CCSAP,9382600.24991975,9382600.24991975,9382600.24991975,11804111.523572193,11804111.523572193,11804111.523572193,11804111.523572193
CCSER2,9583415.316998186,9583415.316998186,9583415.316998186,19169763.223658845,19169763.223658845,19169763.223658845,19169763.223658845
CCT2,13538136589.989162,9117698077.037678,9117561812.61026,9313851479.348698,10155855151.629292,9133272783.144712,9601818414.089811
CCT3,14203790893.645554,11976010491.615885,11893750574.262222,11741604225.09066,11118153220.394989,12156728805.896896,11562380789.349781
CCT4,9630745255.188398,7568714935.791437,8108972873.51072,8889601250.21953,7785424922.328335,8554556129.2746525,7824301723.132289
CCT5,10593077835.73248,8637537850.390059,7783654398.335908,9388249121.869812,9545826922.230345,8961893130.534489,8616132921.031439
CCT6A,8853021979.522614,7190641127.410113,8068715920.44761,8395184151.68898,8925654085.289392,8425807757.915515,8158122126.747601
CCT7,9015518010.153082,7268981167.716377,7594055968.788676,8803502070.272974,8404366564.172065,8214992797.43771,8136432425.533599
CCT8,10216928339.636215,8474075561.651172,8035363935.659,10753139162.695591,9649162561.151735,9523539177.182264,8765926383.181131
CCZ1;CCZ1B,9951852.409277664,9951852.409277664,9951852.409277664,9599093.470337586,9599093.470337586,9599093.470337586,9599093.470337586
CD14,9999767.766266782,9999767.766266782,9999767.766266782,9808268.066634644,9808268.066634644,9808268.066634644,9808268.066634644
CD200,2586110521.8058724,2248687694.9726615,1868267463.566234,1142869776.151694,1219942079.2225103,2457769758.116063,1420219509.696016
CD38,647100005.7779218,979781987.1827129,647657460.4724641,742813598.2274284,812364499.1502664,558633534.0696992,424120119.00981146
CD44,200124999.664831,1015466787.5872629,264443834.1892545,892853306.1216727,1754589811.5744667,1693678790.48095,654662917.8132728
CD47,7149066220.902657,6402731529.953554,6526294210.025265,8276666908.034678,7117208971.08625,6976016605.38343,5309330861.403914
CD55,15471763.097334936,15471763.097334936,15471763.097334936,10066066.56318914,10066066.56318914,10066066.56318914,10066066.56318914
CD59,2335087642.6679835,2529203439.8210526,3156497769.684083,4583930599.389401,4511145920.494331,5760185744.158137,4136192346.764273
CD81,6972751653.690917,11059074850.970915,8774829341.84729,8411505541.974807,6632982388.697769,6265017883.125158,7662463179.279647
CD82,32284536.638043553,127948853.73675048,137665402.63463268,18997632.237414964,18997632.237414964,18997632.237414964,18997632.237414964
CD9,6746017719.516261,11282306744.699736,10930750293.090948,13659235474.863977,10399126298.712622,7917565052.1351595,20969254018.114227
CD99,9417593.322821423,59300943.74503405,43899210.732873596,13905090.79216153,13905090.79216153,616720032.7136382,13905090.79216153
CD99L2,325268975.0964943,246458309.58249417,219170513.2720894,373372344.64396363,332972077.72980183,278072213.02185863,12602312.281534486
CDC37,1507752848.7490654,1976161890.3083088,1721577842.2931008,1194132150.6916592,1751593726.275093,1690992690.8246553,1333736419.377922
CDC42,7646400565.578146,7383641605.257091,6768056986.947885,6073090907.74373,6572545645.36017,7006981265.079687,4722740049.879926
CDC42BPA,111848038.3465679,68600992.07296015,70239513.70148027,43587166.654127605,202703153.56272706,43587166.654127605,43587166.654127605
CDC42BPB,1290968781.8397708,878024710.1934252,705259317.7821699,1310881240.5219796,1089434826.3375478,1398962070.5045834,1145809222.7135527
CDC42EP1,9140677.994599206,9140677.994599206,91833448.64604373,318238605.0342901,13979245.364081463,13979245.364081463,224292823.93015656
CDC42EP2,10235423.278430521,10235423.278430521,10235423.278430521,11877712.199937651,11877712.199937651,11877712.199937651,11877712.199937651
CDC42EP4,227811211.9795323,276819134.2759836,267405426.61021194,887028525.4753952,569359048.8456681,560342033.4253006,34221935.57725888
CDC42SE2,9380973.97434045,9380973.97434045,9380973.97434045,14029424.599126123,14029424.599126123,14029424.599126123,14029424.599126123
CDC5L,26087362.20438342,8852103.858427105,8852103.858427105,16323028.680251373,291074352.60917854,166506573.7842137,16323028.680251373
CDC73,10016285.470236672,10016285.470236672,10016285.470236672,9850139.379290571,9850139.379290571,9850139.379290571,9850139.379290571
CDH10,50563236.27289884,64576583.614604585,38425313.50373499,28807642.78887495,28807642.78887495,28807642.78887495,28807642.78887495
CDH11,213636181.03061083,146170511.39622772,166612560.43527564,152520505.15235925,317057839.26471525,279764092.7709267,235758911.4962882
CDH13,1062521703.038858,735679005.49167,678384208.6358567,1063125342.3276079,1033138241.4864657,1371866811.876045,729695164.3224584
CDH15,9941623.442447105,9941623.442447105,9941623.442447105,11347683.533497386,11347683.533497386,11347683.533497386,11347683.533497386
CDH2,1760204220.177849,1707539183.202843,1503774913.1630034,1482048996.347971,892202463.7935493,1772264382.1781018,1171821362.216906
CDH20,10274871.975744052,56861920.68180049,10274871.975744052,10920069.635436961,82291969.49021769,10920069.635436961,49749083.54729935
CDH6,100608638.62949207,105531934.34437726,88152599.46418159,819675733.898525,340098050.3513242,284248325.6642574,413621187.37339765
CDH8,164559311.95658755,149164783.49594954,238662002.7402093,18957714.950544983,18957714.950544983,18957714.950544983,18957714.950544983
CDIPT,352965863.00570315,208386986.14445403,126120901.3019752,245918285.3642276,319427484.050175,318285771.1664113,47771773.28891355
CDK11B,18321130.562323198,9952577.048794609,9952577.048794609,10163014.085674271,10163014.085674271,10163014.085674271,10163014.085674271
CDK14,9664263.886068033,46382547.60612144,9664263.886068033,21142919.58986508,21142919.58986508,21142919.58986508,21142919.58986508
CDK16,143856082.289738,77118455.37710711,57310881.9879155,237278638.052779,110189701.3533047,283092800.5610166,48326782.817352295
CDK17,9621269.234621426,9621269.234621426,9621269.234621426,12978802.698092254,12978802.698092254,12978802.698092254,12978802.698092254
CDK18,264199034.69619453,461183524.39972925,344610271.22661036,28859775.859056946,611291072.4243976,28859775.859056946,1061735597.3169686
CDK2;TEN1-CDK3,10785779.86739319,10785779.86739319,10785779.86739319,10483594.977620807,10483594.977620807,10483594.977620807,10483594.977620807
CDK5,2185546827.934317,2197949523.435232,1884874900.5336876,2582519214.807434,2279273907.774499,2387514023.6578054,2143589829.9044275
CDK5RAP3,136783433.0514813,145236918.43720838,54370135.56988595,152042269.32729042,162921469.71377078,177924205.9869443,66635672.229732275
CDK6,10205390.1955968,10205390.1955968,10205390.1955968,9643380.470955655,9643380.470955655,9643380.470955655,9643380.470955655
CDKL5;PRKD3;STK36,41897369.15113176,66632694.07504163,9381656.350022536,14333331.552455235,270359277.5762607,14333331.552455235,14333331.552455235
CDKN1B,10764424.833847387,10764424.833847387,10764424.833847387,10697193.192950843,10697193.192950843,10697193.192950843,10697193.192950843
CDKN2AIP,9677975.4855527,9677975.4855527,9677975.4855527,16007880.831730014,16007880.831730014,16007880.831730014,16007880.831730014
CDS1,92525469.3287332,9547612.588171873,9547612.588171873,12520116.779224718,321715750.62512,12520116.779224718,12520116.779224718
CDS2,2340794837.1300673,2283418464.574017,2170366552.516785,1967226126.123314,2269579440.2357163,1897580902.0183165,1426357212.4751837
CDV3,291000294.2630434,260224383.54890427,267633766.6205716,458459502.0883103,423602105.805383,369180763.1312406,291709758.8902713
CECR5,343826821.6255002,473871638.6160707,236886182.1211124,37005067.53138787,6885653215.525464,3344986597.491032,37005067.53138787
CELF1,72433999.612971,8661025.345193516,60933087.11708214,15604667.346518876,15604667.346518876,15604667.346518876,15604667.346518876
CELF2,453280840.89506245,224579270.9223655,234435714.5804485,706657402.1509618,629632041.0183722,688309241.5083688,337713325.67500275
CELF4,82319687.84131299,84149724.75847372,49524294.89934346,32116869.52536192,32116869.52536192,32116869.52536192,32116869.52536192
CELSR2,23459018.54604903,9532746.667264959,9532746.667264959,11919832.534323132,11919832.534323132,11919832.534323132,11919832.534323132
CEND1,2179667290.546661,1546690870.9647856,1905789227.661,1786935767.4785452,2331423266.985602,1958981164.967311,1755965416.162098
CENPF,41535494.259342335,9005885.24323854,215596573.2618656,14000525.90213293,14000525.90213293,301687056.9713141,14000525.90213293
CENPV,23089973.16055733,63681570.48084405,4775814.764124699,134848210.98671958,28148078.122309826,28148078.122309826,28148078.122309826
CEP170,249787145.13726923,127529271.1993115,109361259.12127076,242621435.4121483,192126698.67075938,222885271.35683683,123763269.19776008
CEP170B,680990173.2512316,741293096.7537626,609195052.4845324,644924937.2728324,424878808.2963703,921164084.9143747,195160308.74601588
CEP250,80221545.50327772,55456713.05881917,9001682.547838148,11277489.180173762,11277489.180173762,11277489.180173762,11277489.180173762
CEP41,69550943.27074847,59984595.351031594,55170821.15679645,40465375.22983645,40465375.22983645,40465375.22983645,40465375.22983645
CEP76,9972069.51049485,9972069.51049485,9972069.51049485,11320424.839122627,11320424.839122627,11320424.839122627,11320424.839122627
CERS1,43946831.13935002,43946831.13935002,43946831.13935002,9670738.772100784,83286497.44112067,9670738.772100784,58614515.470990784
CERS2,9533949.704163622,9533949.704163622,9533949.704163622,12360551.154827137,12360551.154827137,12360551.154827137,12360551.154827137
CES1,9535382.282327715,9535382.282327715,9535382.282327715,13059360.114485724,13059360.114485724,13059360.114485724,13059360.114485724
CETN2,177080752.8532247,182457288.57557362,175164682.7703651,322824636.21483654,322039039.08186644,369139313.91392416,253865342.69054878
CFAP36,11249924.037898153,11249924.037898153,11249924.037898153,10188157.512758408,10188157.512758408,10188157.512758408,10188157.512758408
CFAP43,11213487.139325721,11213487.139325721,11213487.139325721,10207605.515541155,265756864.21423358,10207605.515541155,10207605.515541155
CFH,35863672.418734245,10797802.809982732,81714801.7889654,10915492.279453358,148305302.7226195,176655263.6600836,170416188.60945922
CFL1,63665822484.04075,47644755005.458755,50049618921.079056,57900184377.74898,55625320474.54393,58896245215.67912,58617342230.71991
CFL2,1636466736.9355779,1822297190.8955448,2319638445.5136304,2276381677.8542843,1451279382.7302947,2357385771.894966,2511222235.7936354
CGGBP1,10058316.015338711,10058316.015338711,10058316.015338711,9530642.06304758,9530642.06304758,9530642.06304758,9530642.06304758
CH507-9B2.3,10340050.797051718,10340050.797051718,10340050.797051718,10015317.075471042,10015317.075471042,10015317.075471042,10015317.075471042
CH507-9B2.4,8507961675.776872,7698384521.726444,11372100086.875153,11034120321.26727,7964066277.526391,10497271771.169401,10541173513.103437
CHAMP1,10643931.050359437,10643931.050359437,10643931.050359437,10504336.539604707,10504336.539604707,10504336.539604707,10504336.539604707
CHAT,9841353.400694337,9841353.400694337,9841353.400694337,11798861.477505112,11798861.477505112,11798861.477505112,11798861.477505112
CHCHD2,18166827.01724698,18166827.01724698,18166827.01724698,79419968.3581745,8481617.342652287,63181648.80782884,8481617.342652287
CHCHD3,1220289120.6910808,1254132831.9672348,1160851281.3746593,2064348216.502477,1826468018.048172,1893177600.994799,1648827949.8166943
CHCHD4,115557123.39284183,92831663.71865353,92939648.3857844,31422992.329311877,337319145.5018372,316133822.94516325,31422992.329311877
CHCHD6,1408431509.6146395,1194050243.4632201,1096059568.074395,1570275461.5891347,1611059182.5556426,1414772169.3000152,1271854873.9230452
CHD2,10008754.403740378,10008754.403740378,10008754.403740378,9875671.25397546,9875671.25397546,9875671.25397546,9875671.25397546
CHD5,9949956.594684867,9949956.594684867,9949956.594684867,15030295.364084763,15030295.364084763,15030295.364084763,15030295.364084763
CHD8,10194396.359294549,10194396.359294549,10194396.359294549,9686833.731387086,9686833.731387086,9686833.731387086,9686833.731387086
CHDH,23699902.914635435,143393441.16535535,9131272.792103648,230246559.44955638,248581810.44412524,324586905.0400046,176881012.10875565
CHERP,21706409.480583183,8477072.358126389,51927868.471905865,17276827.6762262,17276827.6762262,17276827.6762262,17276827.6762262
CHGA,525473772.9777301,322629795.52984834,295729248.4570968,484119026.6029352,646225915.6834974,379018213.3791395,412355230.66951764
CHGB,451022940.6290794,408624519.2144236,304352713.9760895,431562212.0641328,547202369.246102,766614587.226462,427049498.0133717
CHID1,157358668.94657406,160187387.4548777,363694871.78030175,260582477.59573442,246616333.89050764,217301177.6207788,274898473.10082084
CHL1,4971289322.017425,4217943374.700848,3787676463.820517,4978163501.944835,4235397339.756214,4497158567.10484,3516366517.562767
CHM,100359729.4795696,135954143.8757105,108162938.12980793,149514734.8180005,286705008.64582443,19529128.88006887,19529128.88006887
CHMP1A,9756998.272565685,9756998.272565685,117290057.28602399,145784125.18712863,12494647.388244387,121659322.52190553,116524175.14015666
CHMP1B,9729043.959415277,9729043.959415277,9729043.959415277,10347773.714965044,10347773.714965044,10347773.714965044,10347773.714965044
CHMP2A,58459556.89248015,195315762.6265512,212098930.69032302,239103107.08473614,247198722.99571368,168948629.86670077,208893095.9461553
CHMP3,10077866.58995738,113350955.10995723,86784941.92922536,122726449.78933196,11609374.861618979,114523464.26719792,131412505.95438603
CHMP4B,716265464.757634,715057212.8919977,881049188.4693671,856899088.3743862,805001462.7216557,671177599.9356948,792958720.6955438
CHMP5,197167240.0859878,174373048.5288504,125798555.38730639,34373079.45863707,34373079.45863707,34373079.45863707,34373079.45863707
CHMP6,232202428.30456072,158960593.64656126,126916270.1935133,37381202.956021145,37381202.956021145,37381202.956021145,37381202.956021145
CHMP7,77671359.21758378,69674552.9101709,48577769.876564525,554708152.6073588,569763698.6709582,38235826.1591013,38235826.1591013
CHN1,12560210.898470966,187882663.72165963,12560210.898470966,92168714.38987193,90562817.39763567,136059253.83221048,60148612.38290606
CHN2,58082450.717550546,73949328.4452678,4543513.019842916,29727012.373468157,173812035.38416627,29727012.373468157,29727012.373468157
CHORDC1,2190255427.759038,1742488765.8437214,3786815281.307165,1428501752.7768567,1425275885.5187414,1429669391.0059347,1366866199.79174
CHP1,635613890.6903683,369726963.8259494,715851337.4441347,440043912.89891523,451358277.67219555,427246122.8513876,399575261.08579594
CHRM1,10039988.41307991,10039988.41307991,10039988.41307991,11222647.206125585,11222647.206125585,11222647.206125585,11222647.206125585
CHST9,9363029.1374982,9363029.1374982,9363029.1374982,9527943.628381794,9527943.628381794,9527943.628381794,9527943.628381794
CHTOP,11729847.897563469,11729847.897563469,11729847.897563469,9814796.663457585,9814796.663457585,9814796.663457585,9814796.663457585
CIAO1,22352048.88788477,7037383.551635493,7037383.551635493,259830916.3163192,23468228.5214753,23468228.5214753,23468228.5214753
CIAPIN1,215629907.15467322,210090566.43940583,157172543.663662,292328306.26550215,43404988.440804385,221856003.00442806,43404988.440804385
CIRBP,218103177.96649134,163799182.83053058,91905492.27224584,45269465.86714726,349475766.34737426,45269465.86714726,45269465.86714726
CISD1,10187346453.712124,11384550376.900524,15282977942.263433,15384085984.877745,14105758023.820026,14470740839.766571,13511460393.09996
CISD2,447257577.6759246,403524587.37833637,273042123.8937773,551044005.874347,555105318.0458045,509971096.6181724,487400507.8895204
CISD3,14826650.028563794,14826650.028563794,14826650.028563794,106724859.53907016,9683345.467055429,9683345.467055429,9683345.467055429
CIT,2468378439.017751,2246324259.187406,2561963637.3963013,1238194927.7539077,1415660060.0308614,1274540432.9866672,956425909.7086791
CKAP4,1149497283.2915337,561090794.9684047,635973635.9416273,975421110.3816204,1123347063.5762293,1040988586.0451869,801258799.654639
CKAP5,3338052472.600426,2863487709.5056996,2803805452.035863,3129176238.8065834,3041506325.40589,2828999139.1277447,3065871111.7519693
CKB,113130560507.28342,143996526160.97827,154756611933.38138,146518187332.85065,159170907361.08267,133987996057.09492,136083429846.58473
CKMT1A;CKMT1B,43745004792.89017,48084728362.77923,52502162374.99176,42383696013.95323,39441471488.779236,43155031862.77692,38355330895.26601
CLASP1,354186104.73617285,403471773.320169,438123951.4228212,802787590.0598136,799006181.2422608,635951268.7569512,728480701.3761158
CLASP2,5061631445.8056,3860400923.1159263,3425828119.719682,4293944944.895917,3708897318.7309937,3839090130.596178,3472676342.157635
CLCN3,104599517.38959518,78194113.90690906,83696585.73052652,142906330.26915136,30104615.727786362,172485401.3202569,189519771.0656627
CLCN6,66571928.750480674,61993308.359253846,62272293.01801163,28880582.567524076,808462516.2952777,782488225.2896283,28880582.567524076
CLDN11,782565151.9918357,1005649910.0625308,717029420.1530237,2765800084.13231,1414045572.7430983,54773745.05024205,1438620190.2705266
CLDND1,27071288.279805735,96762875.4331398,116246186.57993327,127663187.5844798,87412867.55894466,113437933.32655919,11251732.032404425
CLEC16A,13161947.452539558,13161947.452539558,13161947.452539558,72362565.18628052,73423171.8480838,9677493.714093065,9677493.714093065
CLEC2L,92608642.04995675,7126618.02416136,119156326.91789392,24759214.732029706,24759214.732029706,24759214.732029706,24759214.732029706
CLEC3B,22360908.798779108,48432192.63656659,7184894.58242678,28571069.538187835,28571069.538187835,28571069.538187835,28571069.538187835
CLIC1,188338275.59573254,357492844.1880123,384757918.25069433,234511560.8276975,415076572.9925304,603300631.2071152,235107676.71427158
CLIC4,2033976820.5893445,2909731836.0942264,3084646685.7909055,2745103377.279417,2322825953.6797376,2321139826.299328,3306764213.845277
CLIC6,9703023.977876684,9703023.977876684,9703023.977876684,9757880.03903353,9757880.03903353,9757880.03903353,9757880.03903353
CLINT1,363594912.6268235,879496647.6300018,120082478.01410468,764827032.4983755,54140561.82512335,703047311.3253539,54140561.82512335
CLIP1,382867682.09701633,362435295.984585,356631692.04790473,536791254.6056879,349984401.6976465,398209339.09422857,407869666.0403199
CLIP2,1558137157.2081587,1263172315.4235482,1475686486.9260273,2013436834.5955741,1596427243.7272797,1499199001.1755757,1494599320.245684
CLIP3,10005008.980608206,10005008.980608206,10005008.980608206,11231582.238637764,11231582.238637764,11231582.238637764,11231582.238637764
CLMN,703250202.1894208,902528565.8279777,578344956.4502585,1091283633.1710477,2204025531.0452223,2066263706.6482892,210400038.08773142
CLPB,131023195.80130506,197831707.9834872,178565036.0131851,43178244.81564977,43178244.81564977,198458779.42522216,199249787.36552382
CLPP,39175382.88615319,135908249.00247657,9393667.05764804,13801392.524747178,13801392.524747178,13801392.524747178,13801392.524747178
CLPTM1,222748056.39186078,211315616.41843885,139333825.2081723,397593995.2978776,354597830.84858084,326093273.29405963,154726773.09466863
CLPX,10180338.324376961,10180338.324376961,10180338.324376961,9783209.535780631,9783209.535780631,9783209.535780631,9783209.535780631
CLSTN1,1075810402.358883,763214163.5389719,485898293.49894047,1047809432.9874171,595128292.926266,1067036761.5610547,467668799.5636978
CLSTN3,61332035.19216547,54309317.588825084,7871305.385824258,91774598.92106338,21592074.066726033,384953049.013512,21592074.066726033
CLTA,4461980504.380739,3471233102.693298,3668041558.215428,4574278836.775734,4687254974.986278,4671273381.799013,4434442068.983197
CLTB,4532076803.620547,4712489850.98371,4615405361.260929,5385269388.69141,7036685094.015611,4947137324.030641,4794691038.14797
CLTC,121375206319.03955,120689142798.3267,118124727948.33963,126579992818.82455,131777385416.97752,125340840087.60884,118957448883.93613
CLTCL1,9720044.730435492,9720044.730435492,9720044.730435492,10200082.832953235,10200082.832953235,10200082.832953235,10200082.832953235
CLU,2566061761.662578,2278186434.93415,3041175935.4824023,2641967006.8551497,3317936458.241986,3419820228.749837,2544177657.471672
CLUH,62386663.0896976,67400444.99993776,47325940.3279762,37590209.63359763,37590209.63359763,37590209.63359763,37590209.63359763
