Gene2,AAK1,ABI1,ABI2,ACTB,ACTG1,ADD1,ADD2,ADD3,AGRN,AMPH,ANK2,ANXA1,AP3D1,ATP1A1,ATP2B1,ATP2B2,ATP6V0D1,ATP6V1B1,C1QBP,CACNG3,CAMK2B,CANX,CAP2,CDC42,CDH10,CDH2,CNTN2,CNTNAP1,CORO1A,CSPG5,CTBP1,CTNNB1,CTNND2,DBNL,DLG3,DLGAP1,DLGAP2,DNM2,DNM3,DPYSL3,DYNLL2,EPHA4,ERC2,EXOC3,EXOC4,GABBR1,GABBR2,GABRA4,GAP43,GOT1,GRIA4,GRIN2A,GRIN2B,GRM3,GRM5,GSK3B,HRAS,HSPA8,HTT,INA,KCNA1,KCNA2,KCNMA1,KCTD12,KCTD16,LIN7A,LRRC7,MAP1B,MAP2,MAPT,MINK1,MPP2,NAPA,NLGN2,NRGN,NRXN1,NRXN2,NSF,NTRK2,OLFM1,PACSIN1,PALM,PCLO,PDE2A,PEBP1,PFN1,PFN2,PICALM,PKP4,PLCB1,PPFIA1,PPFIA2,PPP2R1A,PPP3CA,PPP3CC,PRKACA,PRKAR1A,PRKAR2B,PSD3,PURA,RAB10,RAB18,RAB21,RAB35,RAB3C,RAB3D,RAB5A,RAB5C,RAB8B,RABAC1,RAPGEF4,RHOA,RIMBP2,RIMS1,RIMS2,RPH3A,RPS18,RTN3,RTN4,SCN2A,SLC18A2,SLC1A2,SLC32A1,SLC6A17,SNCA,SPTBN1,SPTBN2,STX1B,STX4,STX6,STX7,STXBP1,STXBP3,STXBP5,SV2A,SV2B,SYN1,SYNGR2,SYNGR3,SYNJ1,SYNJ2,SYP,SYT1,SYT12,SYT2,SYT7,TNR,TUBA1A,VAMP2,VCP,VDAC1,VPS45,VTI1A,WASF1,WDR7,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ,mean,group
NFATC1,4.0555434023000005,4.0055559611,3.7919751311999983,3.3206695681000014,3.6723466097999977,3.7484907874999993,3.9095491415000017,4.460185760699999,5.1594775113999995,4.6761252994,4.803447389399999,4.382525976400002,4.744493075399999,4.113437247699999,4.582114568099998,4.787805240999999,3.7160946385999982,4.849268473,4.399848430299999,4.509595831,3.9678135462000017,4.221495180999998,3.5016573619999987,4.3832376333999985,5.053843571299999,5.269627679000001,3.9860907026999985,4.6626840546,4.6581114287,4.516261376199999,3.7426400805999993,6.8343849359999975,3.3182437994,3.9379127632999986,4.8969722754000005,3.1573779071000003,3.762890842500001,3.8823005294000006,4.378664922699999,3.5018979843,4.0238174418,5.0126119674,5.082975917699998,4.388679558699998,4.830065303699999,4.3833263680000005,4.544418138300001,5.009924858000003,4.3394069877999994,4.6358792137,4.140650990000001,4.287935290799998,5.259634171799998,4.188451022199998,4.9723911845,4.489225292,4.040216349799999,4.2019371234,5.091789069999999,4.247862704799998,4.799895487,3.6047628188,5.330431568399997,3.7619121576,4.722352513999996,4.490924378399996,4.082143620699998,4.546622374099999,5.016536195399999,6.19528849,4.256027382699998,4.469744994999998,4.060393115699998,4.949420757600001,4.663038499700001,5.335551552999998,4.234285477800001,4.636552266399998,4.6946480732000015,4.385904428499998,4.341587200399999,4.285637789199998,4.764238240699998,4.696154825299998,4.0789646768,4.019345681199997,3.8702383239999985,3.862188432699999,4.3863610408,5.426580532099999,3.5909170599999998,3.939354603,3.7849065649999982,4.204830070400002,4.025239298399998,4.375758725999998,3.7053624763,4.2717920094,4.4345371962,4.167446428599998,4.788720797399999,4.173487174699998,4.961382376999998,4.3415649993,4.6608368097,3.9722606818,4.634759910499999,3.8180562794,3.8832505627000007,4.375769997099999,4.081536613400002,3.7267203797999993,4.751101022999999,4.604364264799997,4.232802303399999,4.576506759,3.5207508388999997,3.1038604018,3.742997253499999,3.5988974961999998,4.346825776400002,5.319581376999996,4.878067979400002,3.8353762544000016,3.6579094339,6.169089476400001,4.436512209099998,4.597266882999999,3.820104067499999,4.057571414999999,4.576690495299999,3.9697874712999983,4.588355241300001,4.307561997299999,4.382786886800002,5.047208946300001,4.777227789999999,3.9168434088,3.8975475514999984,4.1094511932,3.4822721966999977,4.616962935499998,4.0049251614,4.549426348299997,4.017839295600001,4.072446494699998,4.673767080699999,3.7641723957999997,4.679724789299999,5.334587804700001,5.081034324299999,3.731205691600001,4.450512930999997,3.8352910046000006,3.7133296340000017,3.7296338917,4.260546147399999,4.7076551663999995,4.208792108999998,3.4755044246999973,4.347454734433124,0
ZNF69,4.507510877,4.8300902664,4.749478411999999,4.34884736,4.622548627,4.657754730999998,4.769240852199999,4.042791737299998,4.4872843689999975,4.7101301061999985,4.844224421,4.370651831699998,4.4094282851,4.167728648300002,5.547260279000002,4.651002342999999,4.193896450699999,3.956210876,3.6416228819,3.6721688158000023,4.600762527,4.381658253099997,4.0886715355000005,4.072097165700002,3.374925833199999,3.8421649509999987,4.453007218400001,3.5256577111000014,4.735355886799999,3.4311169127000016,4.4717444124000005,6.786473079999999,3.7826685307,4.914667814199999,4.642411003,3.729303205,4.336254208799998,5.156798672000001,4.4370764288999975,4.2121629224,3.166440362200001,4.062310692900001,4.666538356999999,3.5644056851999992,4.518139599600001,4.422244682400001,3.9549811900999976,3.7239567556999993,4.5760113241,3.9981463548000016,4.024553146299999,4.763452458099997,5.2634867533,4.475535654599998,4.762394186499999,4.108828733866667,4.424762866999999,4.971509185999999,5.262031483,3.5844889778000013,3.4520921520999996,4.447252374,4.887236787999998,3.5750696571000007,3.5317461965999986,3.9265018816,4.137719252999998,4.259036539799999,4.5198553154,6.0548130513,4.4805701114,4.778992647299997,4.165250290500001,4.1029180618000005,3.6015432208999982,6.158890147999999,4.274169270199998,4.457052658499998,4.6385639974,4.5648521020000015,4.048944930199999,4.2088179008,3.832407692399998,4.672196026999999,3.7715560967000004,3.792759795600001,4.262143191,4.6532782324,4.842977676,6.044172545000002,4.739801848000001,4.038555043799999,7.2490109989999985,4.0154901837,3.9841240405000007,3.9466154294,5.010219337999999,3.2691660884000013,4.857819669,3.8282370205,3.562814045,4.017678839399999,3.5540747226000016,3.6295110197000002,3.8446846588,3.424516701600002,4.068448410199999,3.9385459798000015,3.8699818305000013,4.5887653009,4.259123398499998,3.8655578337,4.1403352419,4.867288704000001,4.654898744799997,4.7035810571999965,4.281893703199999,3.786491405600001,4.142574540399997,4.621200117999999,3.4611200633000005,4.633722359000001,4.053805649999998,3.1250386158,5.2056325213,4.701316446800001,4.681527497799999,4.356603697399998,3.9317901862,3.813744476900001,3.7076333023,4.3038913307,3.5362824995,4.451479153399999,3.7670916692000014,4.1127385336,3.8225999583,3.430856680099999,3.7038707719999975,4.6372062738,4.127313746399999,3.5343293262000013,4.995103049399998,3.497901011399998,3.1590907145999996,4.460692337699999,4.2946503622000005,4.203486330199999,3.8870508809,5.040285951,3.9122734067000002,4.057579828,4.098619392200001,4.1597343373000015,4.057000744100001,4.483632338599999,3.8028396484000018,3.6003256459999995,4.1855396477000015,4.530572357299999,4.280496420979791,0
TMTC1,4.7722461417,5.390224652000003,5.099606617800001,5.322043597999999,5.533143395399998,4.933987403199998,4.9857515844,4.922404544399999,4.728060926999998,3.907444650599997,6.477318220699999,5.148284081199998,5.261302810000002,4.780416619199999,4.506811716599999,5.0735738761999984,4.643247853699998,4.8618359284,5.333110425199999,4.699342662,5.162277632,5.645670729,4.069475193999999,4.8938622204,4.233046881999998,4.293754194999999,4.7725500068,5.036162883999998,5.346285245399997,4.5147166334,5.424327051999998,6.748664507000003,4.832219842,5.111379564999999,4.8220204873000005,5.1868170274,4.498387146400001,5.492802030000003,4.649046124,5.351654793500001,4.956797707699998,3.7924591260999985,4.318762691700002,4.296916145,5.074546418399997,5.538016615999997,4.096136837100001,4.6359025734,4.3514667430000005,5.3648642148,4.5632421653999975,5.2685145983999995,4.480980034900001,4.8900122690000005,4.6688845194000015,4.27794403213333,4.731836488400001,5.421240557999998,4.8794584766999956,5.225879581999999,4.6255308692,4.3277667298,4.813884737999999,5.084288618999999,3.9847644665999966,3.5302421894000013,5.1082000751,5.234539524999999,5.406911038999999,5.930060696000003,5.157848043000002,4.949106781,5.112616000599999,5.044783015,5.2052023002,5.4080447744,4.368575827299998,4.803865596399998,4.6309810244,5.126511729299998,4.432466614000001,4.568992711399999,5.0292620639999965,4.780291624999999,4.0700001404,5.2426743567999985,4.875025815399997,5.310733739399999,4.516864828799998,5.086444774700002,4.501295497799999,4.497420314,4.609850690300001,4.210632329999998,4.2512138980000005,4.634384434099999,4.892180344999997,4.3891357242,5.034495905699999,4.983867145999999,3.6741955056333326,4.604005837299999,4.6830506723999985,4.968307532999999,4.366035600799998,4.919617675699999,4.880607825899999,4.6225981213,4.225717859399998,4.9158451878000005,4.0208258168,4.182697091600001,3.6548209493333337,4.988601384399999,5.5841791170000015,5.1892509800000015,4.550110918000001,5.010543699199997,4.403646837700001,4.708777031,4.7661965768000005,4.492616424099998,5.550102786399998,4.503926740399997,4.811850366899998,5.260361826999997,5.3149877550000015,4.792431715199998,5.334313423399999,4.6711513454,4.621758807700002,5.489943924000003,4.8375165814,4.7859102689999995,5.1573550374,3.7468479314999983,4.862866981999999,4.939894755199998,5.0742720619999995,5.081724583799998,5.337478351000001,4.521810276599999,5.100431486399999,4.544227256999999,4.2111325538,4.711809848600001,4.459002996199999,5.250339017999997,4.819327004200002,5.160981778599997,4.664246561700001,5.249364733999999,3.8230614823,4.633722285199999,5.1250611390000005,5.3509120538,4.865738167399997,4.956882564999998,4.723294856699999,5.113719913399999,4.837138166020624,0
GSDMA,4.4273071470000005,5.112262115299997,4.138898485000002,4.8533981494,4.391275310800002,4.6517753156,4.291567849,3.9530369588000007,4.830969124399998,3.9432633010999982,5.119853937999999,5.3598155988,4.5945159427999975,5.290896849999998,5.499698781999999,4.844377661699998,4.4870738844,4.753741857199997,4.4494926777999995,4.252076619799999,5.2048275574,4.677632613799998,3.9188165867999993,3.7002894652999987,4.3855230807000005,5.642127180799999,4.7283369030000015,4.177164439399999,4.484868722699999,4.2915470744999995,4.3856916690000025,6.244230256000002,3.7485885096,5.536077843000002,5.738394217000003,3.6046600022,3.9739222268,6.1179708794000005,4.655320610399999,3.977544812699999,4.065975017699999,5.511332751,4.215096750499998,4.5347239006999995,3.7291075374999987,4.126969528100001,4.4842823621,4.7140856673,4.6696427407,4.000903416300002,4.629250759999999,5.381977452,4.845197675599999,4.135817046999998,4.792308317999999,5.314987207399998,4.938959808999999,4.755443538400001,5.2105600830000025,4.507681389199997,4.074417146399998,4.800704383999999,5.355800356999998,4.930458754999999,3.4992066399999984,3.5954066735999994,4.8544262261,3.90205364,5.607456380999997,6.145736875999996,4.6277627269999995,5.033461179000001,4.034453715899999,3.8624748157999993,4.368572988400001,5.2126836958,4.709001081100001,4.9982030164,5.605164774,4.8087942994,4.533942558399999,4.280486024100002,5.152030883800002,5.329698243399999,4.325294240699998,4.0258756679,4.946650108400002,5.160031669999999,4.734422598,6.033088273,3.928905882400001,4.696275592599999,4.1065280253999985,4.743037365800001,4.190232757900001,4.741913202399998,5.049875763199998,4.243006240499998,3.5358127196000018,4.165406335900001,4.241416591899998,4.134883488399997,3.4013969677999984,4.054976698599997,4.4875509516,4.314724136799998,4.243777519399999,4.2221046956000015,4.145888449000002,3.781421098600001,4.172868694699998,4.243115733400002,3.7647312044000016,5.804689384799999,4.691658460999999,4.136239020400001,4.173345284,4.8461057702999994,5.001982656999998,4.580629503099999,3.8420801215,4.312299388399999,4.5422946461999985,4.9031060632,6.282012905399999,4.7599265634000005,4.7743741574000005,3.9766311892,4.3479773593,4.1465687161,4.1777245609000015,5.294580304200001,3.7748174902000007,4.703244143799998,4.128570434799998,3.6213891098000004,4.148622079699998,3.8762560526999987,4.536491042,5.0551360387,4.5343211884000025,3.9781614793999984,4.4045350799000005,4.412170239999999,4.2061561556000004,4.105879184999999,4.255853498399998,4.937087567999999,3.7820692205,5.533510604700002,4.702821465,4.741053489999998,4.149256413,4.114961859999998,3.8190659919,4.989167680000003,4.7215072844,4.133068422799998,4.3860486755000005,4.9391657511,4.559033491421874,0
SOAT1,3.7768293631,4.4723658639999995,4.520832069,4.1379525583999985,4.819380201,4.786343091399998,5.0607400487,4.2822373650999985,4.2941465241999985,4.037004083099999,4.8666205433000025,4.201536282800001,3.8730329697,5.4694754846666696,6.104928968999998,4.665935535999997,4.279606741,4.5165808637,4.2864192048000005,3.7759849183,4.942228202000001,4.985452996000001,3.8207121659,3.46421809,3.615664637200001,4.252012141099998,5.1502156997,3.4208395270000005,4.720081741999996,4.245784647399998,4.268897261099998,6.4216348377,3.5982350076,4.343135453999999,5.583323264000001,4.0193875404,4.138664794800003,6.083754333000004,5.312858098999999,4.577621973399999,3.7582945938,4.493483128699999,4.0947724843,3.8195515052999993,4.3352805048,4.141786371999998,4.224403755299998,3.6235144040999985,4.3415280804,3.5902110546999983,3.865488055699999,4.906218914999998,5.412680442,3.7490714713999993,5.0617976613,4.1050013445000015,4.379777062399998,4.618828243299999,5.4810558579999995,3.6967449461,4.140756657099999,4.016766138699999,4.732454080999999,3.7346258023999983,3.793142462599997,3.5949851788999987,4.184360101000001,4.532575608399999,4.7856000519999995,5.755709425999999,4.5557749429999985,4.6318710924,4.392104197099998,4.190875607599997,4.407555019699999,5.245669549999999,4.3891039551999995,4.887878291099998,4.525522817399999,3.7702840861,3.6991088061,4.185910319999999,4.410089115,4.514768682,4.533696020499998,3.6492103559000015,4.215113479199999,4.8079579269999995,4.175599838099999,5.771114604999998,4.024908871799998,3.8197852546999984,3.6825373424000007,4.106454550699999,3.966490466,4.1722437124,4.917850377199999,3.6777817495,4.347943677,3.783275299399999,3.8146552144,3.9253354961,3.8972592609999994,3.4741363919999997,3.9688967795999988,3.6385301889999986,3.6861430064999983,3.932954347799999,3.3449437519999985,3.9233349175999983,4.504692722399998,3.9422427782,3.3295149033999984,5.500823452000001,4.961230293999998,4.807188922999998,4.576725271699998,4.186876971099999,5.013113131999998,4.316432716599998,3.4527925016999985,4.806912697,4.267836643399998,3.864569853,5.2125810932,5.1050516774,4.8459527630000006,4.1348317844,3.718578503999999,3.4909529757999995,3.9271521287000013,4.829586015000001,3.5527666952999994,3.2997362254000007,3.1183414818999995,3.7516280966999975,4.192778792099998,3.6209561637999994,3.962732022,4.425610107999999,4.204270654800001,3.774695027099999,4.3072623394,3.9032043682999977,3.712521351699998,4.0056199779,4.4313654474,5.018272158300002,3.5665905434999985,5.338688957999997,4.526645085800001,3.960151577400001,4.0896660705,4.133163349000002,3.8544257343000012,4.680574803999999,3.9755973203999986,4.3233234094,4.2664772341,4.617006389600002,4.303984506489791,0
FABP1,4.046083463199999,4.262239709000002,4.598167407200002,5.628320614700001,4.2403309151999995,3.720100493800001,4.257224489799999,4.0279359244,5.73075919,4.217379701999998,4.7768775699999955,5.263214506700001,4.844628654999998,5.774958766333334,5.596731897000001,5.5104050922,4.6615078620000014,4.905591405400002,4.5406693350000005,3.9285009872,4.375566057799999,4.4700858383999975,4.528267097,4.890229479599999,3.7013575593,5.0771960272,4.605904765,4.555627486499997,4.815770697399999,5.0196708654,4.944601247500001,5.881444811199999,4.042981125800002,3.975174686699998,6.029477341000002,3.6687685568,3.7967035627,5.822518094999998,4.865452608000001,4.3471201306000005,4.345824622900001,5.637387962999997,4.010748154000002,4.5762527639,4.612600790000002,4.609995114,3.4898185547000002,3.3173538803999985,4.3484835281,4.716629638300001,4.9179547017,5.5337505689999995,5.295127512,3.1779962001,5.5026552533,5.1412002254,4.7091862994000016,3.8345159016999983,5.533473262,4.5723402011,4.084245619700002,4.7253128669999995,4.614633001999998,4.4129677454000005,2.9947826820999994,4.1836463485,5.449381355799999,4.146420041599998,4.740284234400003,5.163417835999999,5.1245511861000015,4.189426424999999,4.457026978199998,5.302798388,3.844004299700001,6.014975723199999,4.315056254999998,4.700925766899998,5.4194247880000015,3.9803693589999987,4.493551224999997,4.4215640437999975,5.100061094800004,4.326476953299997,4.986557846,4.496276524300002,3.9236366716999993,3.715444068399997,4.427178535,5.4609975782,4.0934971087999985,4.417152733499999,4.495178383799999,4.684913056399999,4.415465373799998,5.042551434999998,4.446862776999998,4.1313165793,4.253128212399998,4.9913603894,4.222956408599998,3.7398523445999987,4.972835121199999,4.798723475000001,3.909415321000001,4.026621587699999,5.372994780500002,4.5850064792000005,4.8479995769999995,4.382775133500002,4.0754301171,4.8810743606,3.6551886884,5.246787445199998,4.326945758299999,4.1323992473,4.988767167999999,5.085013814699998,4.762299193999999,4.6560602514,4.155971637099999,4.929583310599999,4.262390221099999,4.3906491068,5.068171931599999,4.540902703,5.270967556,4.466434574400003,4.825989562200004,4.4994160276,4.263859352499999,4.334122954,4.768283664899999,3.8609646341999992,4.896785217800001,3.6288946430999984,4.1633244080999985,3.3244963027000014,4.078345245399998,5.329008342000001,4.252363132099998,4.547595864100001,4.893749302999998,3.4527821063999995,4.094345270499998,4.660230415999997,5.307810291100001,4.314907730699998,4.711730783400001,6.244294247000001,4.3086311779000015,4.170885632999998,3.9804605190000015,4.700075039999999,4.365201628800002,4.702934042999998,4.686857054499999,4.117180682399998,4.9205181896,4.051794106899999,4.576423234620833,0
ERG,4.0916747943999985,4.604834759999999,3.868126002700001,4.4838549714,4.693397550299999,4.209060759099999,3.6836605856999984,3.8321252603000007,4.9625730447999965,4.525129037100001,5.141590563400001,4.101359864300001,4.139499970400001,4.6823277236999985,4.5451118194000015,4.448206280299999,3.7301429998000013,3.9947618455000002,4.123645573000001,4.076883510300002,4.0967287874,4.1361596941,3.915895875000001,4.201733998199999,3.6580855127999996,4.312736549799998,3.7465232947999993,4.568369976000002,4.498120893400001,4.506201269999998,4.209061751,6.086902229,3.6164750503999983,4.347662693399998,4.6379881119999995,3.5536770625000007,4.183837472799998,3.7979316200999977,3.8345962349999994,4.672343033400001,4.093843746000001,3.950952568000001,2.9585381729999978,4.277922477999998,4.2812858978,4.3092072777,3.682001823699998,4.130739999100002,3.6992182704000003,3.564394349,3.2860084425999987,4.811904927999999,4.676018900199999,3.710700277699997,4.0807200200999985,4.400627640799999,4.0239920955000015,4.570626787799999,5.0914826166000005,4.093172201000002,4.4039516694,3.536919708800002,4.745721812399996,4.246099875399999,4.601256077299997,3.9485039348,3.8198154811,3.951601847599999,5.0089943458,5.750802241000002,4.014429856100001,4.146407804399997,4.5881987976,5.220660173300001,4.167039216399998,4.761441170299998,3.663494375900001,3.9536454403999985,4.6573840104,4.720789793899997,4.105935726000001,4.691008578699998,4.814110960800003,4.103846398799997,4.023209859,3.679882660999998,3.7130533365,3.857183132,3.6586537854,5.303210274999998,3.827279705500001,3.808003188899998,3.8049978878999986,4.099913522199999,3.7094212223,4.648771556800002,4.991071905599998,4.551609293399998,4.4522583927,3.5956723704999978,3.934821420399997,3.963054857,4.526474297599998,4.658868157999999,4.009363669599997,3.9466399010000015,4.764916493799999,4.689750104600001,4.602241599399999,4.5398410811000005,3.3051470289000004,5.051777668999999,3.3763664031999987,4.421636467199998,4.109267288499998,4.356653916800001,4.424846407599998,4.692552096,4.3527144262,3.7392315607999986,4.068297561299999,4.292473740799998,3.5751618790999995,3.9184047335999983,3.5671942070999987,6.002352096000002,3.8138793515999976,4.380124326000001,4.352882025800002,3.952619958399998,4.493909978099999,4.2157530002999986,4.167464670599999,3.5048901632,3.7743704267999982,4.1967044376999985,4.0587163926,4.619585931799998,4.480549117200001,4.270023665399997,3.8474020533,4.515066858999998,5.041631312200001,3.9526510478,3.9356483287000015,3.7565900727,4.2508192338000015,4.5622150508,4.644117907399997,5.6615060480000015,4.2437357204,3.7349409116000003,4.344765442,3.3151503861999982,4.0682305984,4.2325476741,4.0679487927,4.363753464499999,4.239643337099998,4.294499973799998,4.236268716474375,0
HIPK1,4.041658813199999,4.267988961699998,4.9271015261,4.2445835163000005,4.3795455688,4.028080011799998,4.363908820100002,5.150011054299998,4.232518193700002,4.089445134400002,4.709244636,4.1221939511,4.515115316999999,3.674317102399998,5.015328349000001,4.5475021563,4.063228773299998,4.015933025700002,4.0122755627,5.1426336174000005,3.9907784052,5.129470389700001,3.8031110418999994,4.683180695799999,4.6452922597000015,3.6788026049,4.712031257799997,4.2385296277,4.316829204399999,4.420716370299999,4.4383776673,7.1895170429999995,3.3639970969000013,3.8829103909999994,4.033609554700002,3.5267936763999987,5.787626823499997,5.142064618399998,5.365794608399999,4.1808893404999985,4.514108339200002,4.0931647891999985,4.629689818599999,4.118209593699998,5.032801193399998,4.892242850400001,5.0093259698,3.669722889,4.586796347700001,4.687440411000001,3.6758544022,4.3725490976999986,4.816206615399997,4.5591244693,4.8447218335,4.349958294900001,4.877407131600001,3.963547974,4.6686975334,4.607291717600002,4.8099258947,4.100496727099997,4.8024153360999975,4.5280841537,3.9378580798000002,4.210093283800002,4.980789099399998,4.1495438488,5.0618093457999995,6.291827969000001,4.101636295799999,4.090133268,4.2727244323,4.1633644308000015,4.0024695451999985,5.2935560750000015,3.4770909417000015,4.713401527400002,4.350299520999998,3.9461481357999997,3.9193611635,3.9939467973999982,5.102285672600001,4.350175929999999,4.708881459800001,4.585874145699998,4.12113873,4.057920629699998,4.5709554663999965,5.554922439000002,4.175601734699998,5.231434211999999,3.9040260923,4.4968985557000005,3.4102654748000014,4.081456417900002,3.9989278987,4.676001991400001,4.5711548816,4.834281368000001,4.2236249479999985,2.8495021437,4.8960178965,3.884050378433331,4.584101012699999,4.704136620600002,4.662601874600001,3.8851669045999984,3.8694515241000005,4.3803094413,4.8290552349999984,3.7930056636333327,3.5027928732,6.312028465099997,4.198633534399999,4.490978146500001,3.7547450583999993,3.414797859499999,4.064180363,4.432727165099997,4.970971817300001,5.011031157699999,5.850451109,4.980686080599998,3.2591580713000003,5.188537073999998,4.349426707199998,4.230143901499998,4.0986722554,4.701509325599999,4.590764406299998,4.458228318,5.251804674,3.6353299408000015,4.930303363299999,3.645361578799999,4.275253322099998,3.6759757065000014,3.5936896814000003,4.8436220950000015,3.3244479635000004,4.1225938543,4.4761070413,3.9705202056999993,4.7856033800999995,4.032944627500001,4.6109994704,4.3674470097999984,4.047043712099999,5.0254938183999975,3.807581354499998,3.740861546,4.205259086,4.417013214,4.931098006400002,4.010418572199998,4.5620855037000005,4.315637464700002,5.362166938700003,4.456142690299998,4.415720438541041,0
SLCO3A1,4.1205624456,3.9936451547500003,4.974098560999998,3.4100958033999995,4.5897983914,4.557715414400001,4.9651166172000005,4.175505542399998,5.061932894799998,3.2328819963,5.816226901999997,4.032407988799998,3.9673138904999985,4.778508790399999,4.7825077874,5.277789138999998,3.6649073648,3.861514743799999,3.5918874645,3.113552095699999,4.656571851299998,4.319358875000002,3.2655914545,3.6633803864,3.3418948944999984,3.8542352123000003,4.617959203399999,4.1577884125,3.996024011199998,4.5897559461,4.4928706600999995,6.264823985100001,3.6879904626,4.944809573999998,4.852085813100002,3.6813429747,3.9922926952999997,4.1222906497,4.3900945674,4.055936214799998,3.9377432432999986,4.0119248543,2.9968928783999984,4.0210680002000005,3.2258292877999986,4.077331749399999,3.8359224521999984,3.9947199752999984,2.6643172646999993,3.261457713199998,4.3131262601000016,3.8147145774,4.042722853799998,3.587820512499997,3.5672762208999984,3.4598979321,4.496245840199996,5.0570648789999995,4.6505718093,4.531889000699998,3.6475610621,4.1123934977999985,4.888824874099998,3.8574297425,4.186560717099997,3.3473027345999986,4.341591593800001,4.829588800999999,5.544986556999998,5.350870113999998,4.280545730800002,4.586978154699997,4.132193460399996,3.9772001351999986,3.8998232746,6.4859784204,3.476577621,4.217003537399998,3.970043254799998,4.095527553199998,3.7327659802,4.902489965999999,4.979840429799998,4.417240219999997,3.404751725100001,3.0229840221999984,3.842452175100002,4.6044955524,5.158544975799998,4.87595929,4.719074102999999,4.313526673699998,3.6718761960000013,3.6671618467999982,3.8941458809999983,3.8195744892000003,4.746877874999998,2.494648353300001,4.453299515999999,4.157069506700001,3.6078632941,3.7799419956999984,4.020277322099998,4.023488618400002,3.8430337794,3.5180437907999997,4.090239350899998,3.5276620990000005,2.7043603591000003,4.220590477999998,3.73409252855,3.4189405995,3.2777065612000005,3.8429217272,4.341294257399999,4.529615395999998,3.879194376999999,3.4175027331999983,3.5854493219000005,3.8038975193,3.9629543197999992,5.777659068999999,5.195830112000001,3.3975786593000006,4.537275196,5.5123055459999994,4.1026734236,4.7121360207,4.0982471344,3.6472723221,4.178434011499997,4.4028317753,3.0478335720000005,3.911719523,4.86236719,4.003701404500002,4.406018881099998,4.0841698454,3.8965495331,3.9783652776,4.102447187799998,4.5082600558,4.035320113500002,4.062590261000002,2.8982594882999986,3.743202973999999,4.5099412895,4.459821614799997,4.262482234100001,4.925045114999999,4.0600724888,4.538036999799997,3.620455862,3.9453582216999994,3.221492074199998,3.9863562797,3.2858293821000006,3.9109050044,4.189332683600002,4.685137003,4.127523431306249,0
PEX26,3.993416791400002,4.504514905999998,4.497120121,4.038595178999999,4.880777589199997,4.6604307074,4.084872032199998,3.9302551684,4.126179707999999,4.117917442600001,5.315162961999997,4.074811083500001,4.111077645799998,5.1244169342,5.4195542390000035,4.7266988176999964,3.6045397015,3.9078093677999983,3.7118403825000006,3.932962801700001,4.273929657299998,4.491617746300001,3.8292401253999984,4.2917347794000005,3.9348651557,4.124691513999999,4.410833254999999,3.452199127500001,4.798881850399999,3.9230520233,3.633805862300002,6.476019202000001,3.6361855320999994,4.4900623300000015,4.926950317999999,3.4035311439999987,4.122986351999997,5.777029657999999,4.578939816199998,4.106195416999998,3.5084186225999985,4.930468323699999,3.4604789535999987,3.3574147335000015,3.527787557599998,3.753915885999998,3.4321842968999987,3.8971791809999994,3.778096800799998,3.5075285664,3.9322292773000003,5.402711489399996,5.1283565886,3.2886678635999984,4.806534398400001,4.703460906999999,4.875260926999999,4.2419706344,5.376870265000001,3.5362525572000005,4.1790729637,3.347155185300001,4.378385128,3.7430791233000007,3.8279623375999967,4.1497528411000015,4.325223188699998,3.382628310600001,3.80961012,5.895282865000001,4.8081256244,4.128760358000001,4.210553365900002,3.7425919899999993,3.7687388293999993,5.297206484999999,3.9605438460999975,4.6657657304,4.640755953599999,3.6411995025999992,3.5493499326999998,4.457019087899999,3.8220565601999996,4.790487903999996,3.8904547961000016,4.169764838100002,4.308453576399997,5.002170157999999,4.1904970163999975,5.457084073999997,4.0888927386999985,4.245316684999997,3.6782381958999997,4.9753781402,3.5197791474999978,4.0962058316,3.880407987399998,3.7474299389,3.9157323959999983,3.4593959024000003,4.5884467165,3.365029500599998,3.2459989162000005,3.2785666897999994,3.8985311772000015,4.1515734631,3.8105029042,3.65983941,3.6649183776000016,4.358440053000002,3.8833968571999993,3.711760988800001,3.8652963063,4.292954388999998,4.6137171407999995,4.514896016800002,4.162008310399997,3.7007587065999994,3.7893205369999987,4.779361435999999,4.070580365399998,4.440450251600001,4.105908501399998,3.1357010310999995,5.187013882999997,5.004144757,4.492533208399999,4.096686495999999,3.9609011413,3.2945357345000006,4.0641483310999975,5.1348248964,2.6314844540000006,3.9479253563,3.4335336722000007,4.0138323006,4.191133482199999,3.793128242999999,3.723127098699999,4.6055112225,3.8080768153999993,4.290078503100003,4.6929141126,3.4545725395000004,3.4196788578000006,4.0878886674,4.2640880060000015,3.900926475699998,3.9883136007000006,4.997142586,3.8510880722000014,4.045770386199998,3.6521490014,4.276997896799998,3.3050869600999997,5.099922526399999,3.9023916820999998,4.601580542999999,4.054768534000002,4.831939448399999,4.1639112404468746,0
